Video,Label,Frame,Cheek_Right_Mag,FPS
video194_final.mp4,Healthy,14,0.003113947318583785,20.0
video194_final.mp4,Healthy,15,0.004853813548938313,20.0
video194_final.mp4,Healthy,16,0.003386944363145654,20.0
video194_final.mp4,Healthy,17,0.0018425324288206756,20.0
video194_final.mp4,Healthy,18,0.0032698654005516034,20.0
video194_final.mp4,Healthy,19,0.005964752181977768,20.0
video194_final.mp4,Healthy,20,0.006251980375483827,20.0
video194_final.mp4,Healthy,21,0.004524617592482686,20.0
video194_final.mp4,Healthy,22,0.008396714175647597,20.0
video194_final.mp4,Healthy,23,0.0044460201981409994,20.0
video194_final.mp4,Healthy,24,0.006961069762408028,20.0
video194_final.mp4,Healthy,25,0.005334438070930954,20.0
video194_final.mp4,Healthy,26,0.0038103393460393957,20.0
video194_final.mp4,Healthy,27,0.002592821498516186,20.0
video194_final.mp4,Healthy,28,0.004952233742100903,20.0
video194_final.mp4,Healthy,29,0.009770800191931776,20.0
video194_final.mp4,Healthy,30,0.008813809035971903,20.0
video194_final.mp4,Healthy,31,0.007916566539255418,20.0
video194_final.mp4,Healthy,32,0.0058500382603708535,20.0
video194_final.mp4,Healthy,33,0.010027238161993201,20.0
video194_final.mp4,Healthy,34,0.017991150030321014,20.0
video194_final.mp4,Healthy,35,0.004823086683740657,20.0
video194_final.mp4,Healthy,36,0.006005212912150477,20.0
video194_final.mp4,Healthy,37,0.00920567427498253,20.0
video194_final.mp4,Healthy,38,0.003952762253104305,20.0
video194_final.mp4,Healthy,39,0.009754170204952417,20.0
video194_final.mp4,Healthy,40,0.010863138510180562,20.0
video194_final.mp4,Healthy,41,0.005132004107330692,20.0
video194_final.mp4,Healthy,42,0.0042233594006892364,20.0
video194_final.mp4,Healthy,43,0.007982255321668276,20.0
video194_final.mp4,Healthy,44,0.004062001977152355,20.0
video194_final.mp4,Healthy,45,0.006735984124544764,20.0
video194_final.mp4,Healthy,46,0.00199097448267534,20.0
video194_final.mp4,Healthy,47,0.005979869938163249,20.0
video194_final.mp4,Healthy,48,0.006605595922081627,20.0
video194_final.mp4,Healthy,49,0.011225151756323923,20.0
video194_final.mp4,Healthy,50,0.013232184400362005,20.0
video194_final.mp4,Healthy,51,0.002841837839537083,20.0
video194_final.mp4,Healthy,52,0.010933592952658408,20.0
video194_final.mp4,Healthy,53,0.015896256972639796,20.0
video194_final.mp4,Healthy,54,0.010962551013805505,20.0
video194_final.mp4,Healthy,55,0.006542840118243581,20.0
video194_final.mp4,Healthy,56,0.005060804924171091,20.0
video194_final.mp4,Healthy,57,0.0011331015076358293,20.0
video194_final.mp4,Healthy,58,0.002833302681338853,20.0
video194_final.mp4,Healthy,59,0.0061773918671306095,20.0
video194_final.mp4,Healthy,60,0.005198866922508339,20.0
video194_final.mp4,Healthy,61,0.002146795474069666,20.0
video194_final.mp4,Healthy,62,0.006971424905871114,20.0
video194_final.mp4,Healthy,63,0.009655571610236452,20.0
video194_final.mp4,Healthy,64,0.004113607884173993,20.0
video194_final.mp4,Healthy,65,0.004664504552492718,20.0
video194_final.mp4,Healthy,66,0.002758762937409019,20.0
video194_final.mp4,Healthy,67,0.005010918335474915,20.0
video194_final.mp4,Healthy,68,0.0063021914557257735,20.0
video194_final.mp4,Healthy,69,0.015716051205625255,20.0
video194_final.mp4,Healthy,70,0.00761540707325605,20.0
video194_final.mp4,Healthy,71,0.002484390235580058,20.0
video194_final.mp4,Healthy,72,0.0071227073105448666,20.0
video194_final.mp4,Healthy,73,0.004911019899697654,20.0
video194_final.mp4,Healthy,74,0.004490148676258244,20.0
video194_final.mp4,Healthy,75,0.010341807360998554,20.0
video194_final.mp4,Healthy,76,0.009300094398069324,20.0
video194_final.mp4,Healthy,77,0.004421846917930382,20.0
video194_final.mp4,Healthy,78,0.002247039556512772,20.0
video194_final.mp4,Healthy,79,0.005479517428196192,20.0
video194_final.mp4,Healthy,80,0.006868956215771378,20.0
video194_final.mp4,Healthy,81,0.006878207445810215,20.0
video194_final.mp4,Healthy,82,0.0064068088398644306,20.0
video194_final.mp4,Healthy,83,0.010107439685385798,20.0
video194_final.mp4,Healthy,84,0.008065153940134046,20.0
video194_final.mp4,Healthy,85,0.006635066155966984,20.0
video194_final.mp4,Healthy,86,0.005304731811016191,20.0
video194_final.mp4,Healthy,87,0.0036320790547399026,20.0
video194_final.mp4,Healthy,88,0.0018795096594450805,20.0
video194_final.mp4,Healthy,89,0.009734327762152275,20.0
video194_final.mp4,Healthy,90,0.008508554729629336,20.0
video194_final.mp4,Healthy,91,0.006520012537498826,20.0
video194_final.mp4,Healthy,92,0.005339436022283045,20.0
video194_final.mp4,Healthy,93,0.007915787358542505,20.0
video194_final.mp4,Healthy,94,0.012307207533096946,20.0
video194_final.mp4,Healthy,95,0.011483420181612526,20.0
video194_final.mp4,Healthy,96,0.009352851707431243,20.0
video194_final.mp4,Healthy,97,0.012012375440541501,20.0
video194_final.mp4,Healthy,98,0.014511219890057873,20.0
video194_final.mp4,Healthy,99,0.014893582825935411,20.0
video194_final.mp4,Healthy,100,0.010152140224621155,20.0
video195_final.mp4,Healthy,1,0.0,20.0
video195_final.mp4,Healthy,2,0.010550164188552482,20.0
video195_final.mp4,Healthy,3,0.005704086673865,20.0
video195_final.mp4,Healthy,4,0.00767137166333252,20.0
video195_final.mp4,Healthy,5,0.0032777759481666447,20.0
video195_final.mp4,Healthy,6,0.008093202586291391,20.0
video195_final.mp4,Healthy,7,0.006665027993123149,20.0
video195_final.mp4,Healthy,8,0.008960220427657234,20.0
video195_final.mp4,Healthy,9,0.004403903840976146,20.0
video195_final.mp4,Healthy,10,0.007143911161769462,20.0
video195_final.mp4,Healthy,11,0.00553524293006027,20.0
video195_final.mp4,Healthy,12,0.002679734738843056,20.0
video195_final.mp4,Healthy,13,0.007169396920536102,20.0
video195_final.mp4,Healthy,14,0.008635689405894974,20.0
video195_final.mp4,Healthy,15,0.0036169652484769857,20.0
video195_final.mp4,Healthy,16,0.0026265254222396857,20.0
video195_final.mp4,Healthy,17,0.005579570682862316,20.0
video195_final.mp4,Healthy,18,0.00322404136462952,20.0
video195_final.mp4,Healthy,19,0.0017059003451210882,20.0
video195_final.mp4,Healthy,20,0.0035490833942394104,20.0
video195_final.mp4,Healthy,21,0.0020902774592456656,20.0
video195_final.mp4,Healthy,22,0.0024628363429945012,20.0
video195_final.mp4,Healthy,23,0.0028270443636902206,20.0
video195_final.mp4,Healthy,24,0.0009456345264961597,20.0
video195_final.mp4,Healthy,25,0.0027285118416672683,20.0
video195_final.mp4,Healthy,26,0.0025961334565884507,20.0
video195_final.mp4,Healthy,27,0.0021740702858449594,20.0
video195_final.mp4,Healthy,28,0.0025641534088177557,20.0
video195_final.mp4,Healthy,29,0.002158279238986067,20.0
video195_final.mp4,Healthy,30,0.003143833751260758,20.0
video195_final.mp4,Healthy,31,0.0014266657251156415,20.0
video195_final.mp4,Healthy,32,0.002541510249737467,20.0
video195_final.mp4,Healthy,33,0.004831579220123631,20.0
video195_final.mp4,Healthy,34,0.006741821400175341,20.0
video195_final.mp4,Healthy,35,0.016829534276249745,20.0
video195_final.mp4,Healthy,36,0.00661390433843341,20.0
video195_final.mp4,Healthy,37,0.004998294542783452,20.0
video195_final.mp4,Healthy,38,0.003548234410405436,20.0
video195_final.mp4,Healthy,39,0.003544002275420117,20.0
video195_final.mp4,Healthy,40,0.004857994140260763,20.0
video195_final.mp4,Healthy,41,0.0022498049472284105,20.0
video195_final.mp4,Healthy,42,0.0016187205284982306,20.0
video195_final.mp4,Healthy,43,0.0008150501478292011,20.0
video195_final.mp4,Healthy,44,0.0016238170266997041,20.0
video195_final.mp4,Healthy,45,0.003107107764386741,20.0
video195_final.mp4,Healthy,46,0.0017007906843635897,20.0
video195_final.mp4,Healthy,47,0.0017599589657430203,20.0
video195_final.mp4,Healthy,48,0.003168545196322558,20.0
video195_final.mp4,Healthy,49,0.0018147316566554318,20.0
video195_final.mp4,Healthy,50,0.005071260952732465,20.0
video195_final.mp4,Healthy,51,0.0035488932932060966,20.0
video195_final.mp4,Healthy,52,0.004049370811977819,20.0
video195_final.mp4,Healthy,53,0.0043913533051250985,20.0
video195_final.mp4,Healthy,54,0.004673500784924044,20.0
video195_final.mp4,Healthy,55,0.0025092389392677122,20.0
video195_final.mp4,Healthy,56,0.004249972069794343,20.0
video195_final.mp4,Healthy,57,0.001437329817307782,20.0
video195_final.mp4,Healthy,58,0.0019475578112827597,20.0
video195_final.mp4,Healthy,59,0.0020203532914407985,20.0
video195_final.mp4,Healthy,60,0.002996887013672574,20.0
video195_final.mp4,Healthy,61,0.00405454023982261,20.0
video195_final.mp4,Healthy,62,0.0020214647691508833,20.0
video195_final.mp4,Healthy,63,0.007899400687020339,20.0
video195_final.mp4,Healthy,64,0.002942671723567825,20.0
video195_final.mp4,Healthy,65,0.003284701683569962,20.0
video195_final.mp4,Healthy,66,0.005916608740322921,20.0
video195_final.mp4,Healthy,67,0.003465117295155994,20.0
video195_final.mp4,Healthy,68,0.008436126576457993,20.0
video195_final.mp4,Healthy,69,0.006202327945494157,20.0
video195_final.mp4,Healthy,70,0.002852645108070487,20.0
video195_final.mp4,Healthy,71,0.002584160918171754,20.0
video195_final.mp4,Healthy,72,0.006505603443888183,20.0
video195_final.mp4,Healthy,73,0.003420254854432058,20.0
video195_final.mp4,Healthy,74,0.007874812828330465,20.0
video195_final.mp4,Healthy,75,0.0042152288502392025,20.0
video195_final.mp4,Healthy,76,0.002734734829267089,20.0
video195_final.mp4,Healthy,77,0.0024985387640084154,20.0
video195_final.mp4,Healthy,78,0.007866649611808883,20.0
video195_final.mp4,Healthy,79,0.007560355073664359,20.0
video195_final.mp4,Healthy,80,0.006689523514874254,20.0
video195_final.mp4,Healthy,81,0.0007546418292129483,20.0
video195_final.mp4,Healthy,82,0.0017884911486734632,20.0
video195_final.mp4,Healthy,83,0.0025376120402941906,20.0
video195_final.mp4,Healthy,84,0.002782326585700304,20.0
video195_final.mp4,Healthy,85,0.005607944351342407,20.0
video195_final.mp4,Healthy,86,0.006132884562551054,20.0
video195_final.mp4,Healthy,87,0.006663760919462473,20.0
video195_final.mp4,Healthy,88,0.0048534063939202066,20.0
video195_final.mp4,Healthy,89,0.004633991382296255,20.0
video195_final.mp4,Healthy,90,0.006955865934632197,20.0
video195_final.mp4,Healthy,91,0.006600994400114053,20.0
video195_final.mp4,Healthy,92,0.0046597347522376814,20.0
video195_final.mp4,Healthy,93,0.004077510912307189,20.0
video195_final.mp4,Healthy,94,0.006528391883137152,20.0
video195_final.mp4,Healthy,95,0.007698882855785559,20.0
video195_final.mp4,Healthy,96,0.0031133698361969723,20.0
video195_final.mp4,Healthy,97,0.0019353980157677541,20.0
video195_final.mp4,Healthy,98,0.005284775961462021,20.0
video195_final.mp4,Healthy,99,0.0034755371381752073,20.0
video195_final.mp4,Healthy,100,0.0019100621847092023,20.0
video22_final.mp4,Healthy,1,0.0,20.0
video22_final.mp4,Healthy,2,0.00851464111198919,20.0
video22_final.mp4,Healthy,3,0.003008923249162369,20.0
video22_final.mp4,Healthy,4,0.007628356848405658,20.0
video22_final.mp4,Healthy,5,0.003791134648721254,20.0
video22_final.mp4,Healthy,6,0.0037163851645283788,20.0
video22_final.mp4,Healthy,7,0.0018776303667722254,20.0
video22_final.mp4,Healthy,8,0.004392177271795476,20.0
video22_final.mp4,Healthy,9,0.001836250594977963,20.0
video22_final.mp4,Healthy,10,0.002129256080122504,20.0
video22_final.mp4,Healthy,11,0.002908795527194164,20.0
video22_final.mp4,Healthy,12,0.004380173233325616,20.0
video22_final.mp4,Healthy,13,0.0022006790795149524,20.0
video22_final.mp4,Healthy,14,0.0033300773670167693,20.0
video22_final.mp4,Healthy,15,0.0030404207314539185,20.0
video22_final.mp4,Healthy,16,0.004690297928808301,20.0
video22_final.mp4,Healthy,17,0.0041883037605267,20.0
video22_final.mp4,Healthy,18,0.0030372012989973132,20.0
video22_final.mp4,Healthy,19,0.007129595123745522,20.0
video22_final.mp4,Healthy,20,0.004323697876136232,20.0
video22_final.mp4,Healthy,21,0.005519138540849072,20.0
video22_final.mp4,Healthy,22,0.005682053261310579,20.0
video22_final.mp4,Healthy,23,0.002221298978340145,20.0
video22_final.mp4,Healthy,24,0.0041600924104302165,20.0
video22_final.mp4,Healthy,25,0.0029705090683857915,20.0
video22_final.mp4,Healthy,26,0.0019510200268142326,20.0
video22_final.mp4,Healthy,27,0.0028701689171254084,20.0
video22_final.mp4,Healthy,28,0.01050688887428581,20.0
video22_final.mp4,Healthy,29,0.012681509430548433,20.0
video22_final.mp4,Healthy,30,0.006476598369572034,20.0
video22_final.mp4,Healthy,31,0.006303438522409476,20.0
video22_final.mp4,Healthy,32,0.005920759949946269,20.0
video22_final.mp4,Healthy,33,0.004611968747600244,20.0
video22_final.mp4,Healthy,34,0.008812896081937437,20.0
video22_final.mp4,Healthy,35,0.001627589436934196,20.0
video22_final.mp4,Healthy,36,0.007307435392994479,20.0
video22_final.mp4,Healthy,37,0.005757598343338954,20.0
video22_final.mp4,Healthy,38,0.008736558225520387,20.0
video22_final.mp4,Healthy,39,0.004454082395656529,20.0
video22_final.mp4,Healthy,40,0.0064995132216968945,20.0
video22_final.mp4,Healthy,41,0.004311877090634071,20.0
video22_final.mp4,Healthy,42,0.0065714532209797125,20.0
video22_final.mp4,Healthy,43,0.003577866603323573,20.0
video22_final.mp4,Healthy,44,0.002810638627849025,20.0
video22_final.mp4,Healthy,45,0.001112733557648971,20.0
video22_final.mp4,Healthy,46,0.0030111846987116004,20.0
video22_final.mp4,Healthy,47,0.000795895382097082,20.0
video22_final.mp4,Healthy,48,0.0026109165376582205,20.0
video22_final.mp4,Healthy,49,0.002407017356458704,20.0
video22_final.mp4,Healthy,50,0.001627926734453729,20.0
video22_final.mp4,Healthy,51,0.0028618719351159554,20.0
video22_final.mp4,Healthy,52,0.001893254796332544,20.0
video22_final.mp4,Healthy,53,0.002637488233597445,20.0
video22_final.mp4,Healthy,54,0.022764192126597613,20.0
video22_final.mp4,Healthy,55,0.01526952702285242,20.0
video22_final.mp4,Healthy,56,0.023679447575497482,20.0
video22_final.mp4,Healthy,57,0.015397263806165747,20.0
video22_final.mp4,Healthy,58,0.01336467620959575,20.0
video22_final.mp4,Healthy,59,0.007041034802870033,20.0
video22_final.mp4,Healthy,60,0.0071131418475462865,20.0
video22_final.mp4,Healthy,61,0.006929125207866025,20.0
video22_final.mp4,Healthy,62,0.005198573598971034,20.0
video22_final.mp4,Healthy,63,0.003926848974622608,20.0
video22_final.mp4,Healthy,64,0.0043508945242510845,20.0
video22_final.mp4,Healthy,65,0.004831793808602656,20.0
video22_final.mp4,Healthy,66,0.004353266678087344,20.0
video22_final.mp4,Healthy,67,0.006502825905018029,20.0
video22_final.mp4,Healthy,68,0.0033519847272183508,20.0
video22_final.mp4,Healthy,69,0.005133865645906615,20.0
video22_final.mp4,Healthy,70,0.010745475538277587,20.0
video22_final.mp4,Healthy,71,0.011502954512820218,20.0
video22_final.mp4,Healthy,72,0.01780065816838984,20.0
video22_final.mp4,Healthy,73,0.015138013820470364,20.0
video22_final.mp4,Healthy,74,0.01662602670206177,20.0
video22_final.mp4,Healthy,75,0.020021578487891337,20.0
video22_final.mp4,Healthy,76,0.025874499691411208,20.0
video22_final.mp4,Healthy,77,0.012497047473465979,20.0
video22_final.mp4,Healthy,78,0.006003669753252203,20.0
video22_final.mp4,Healthy,79,0.006066922424000355,20.0
video22_final.mp4,Healthy,80,0.002083414922978317,20.0
video22_final.mp4,Healthy,81,0.0034082829341065927,20.0
video22_final.mp4,Healthy,82,0.013155686283279245,20.0
video22_final.mp4,Healthy,83,0.007751221519978594,20.0
video22_final.mp4,Healthy,84,0.007138369684781933,20.0
video22_final.mp4,Healthy,85,0.0028385238161595864,20.0
video22_final.mp4,Healthy,86,0.0034117274148229224,20.0
video22_final.mp4,Healthy,87,0.0017919391312797657,20.0
video22_final.mp4,Healthy,88,0.005329341072326192,20.0
video22_final.mp4,Healthy,89,0.0031109642128293266,20.0
video22_final.mp4,Healthy,90,0.003961583299061965,20.0
video22_final.mp4,Healthy,91,0.003764880465424713,20.0
video22_final.mp4,Healthy,92,0.005731828558601221,20.0
video22_final.mp4,Healthy,93,0.0034481162272200776,20.0
video22_final.mp4,Healthy,94,0.010480784616908783,20.0
video22_final.mp4,Healthy,95,0.00903650772952674,20.0
video22_final.mp4,Healthy,96,0.010761187766267694,20.0
video22_final.mp4,Healthy,97,0.007220975416155503,20.0
video22_final.mp4,Healthy,98,0.005901603056284796,20.0
video22_final.mp4,Healthy,99,0.002655099379684991,20.0
video22_final.mp4,Healthy,100,0.002501225799778108,20.0
video25_final.mp4,Healthy,1,0.0,20.0
video25_final.mp4,Healthy,2,0.010866255785960104,20.0
video25_final.mp4,Healthy,3,0.003368949653298845,20.0
video25_final.mp4,Healthy,4,0.0021208618872268934,20.0
video25_final.mp4,Healthy,5,0.002669382209703202,20.0
video25_final.mp4,Healthy,6,0.0034217320118199003,20.0
video25_final.mp4,Healthy,7,0.004830808061917304,20.0
video25_final.mp4,Healthy,8,0.0023562703886744014,20.0
video25_final.mp4,Healthy,9,0.0023336304492528204,20.0
video25_final.mp4,Healthy,10,0.0035746304928186423,20.0
video25_final.mp4,Healthy,11,0.005206591219975517,20.0
video25_final.mp4,Healthy,12,0.058094932992687406,20.0
video25_final.mp4,Healthy,13,0.021214100371116797,20.0
video25_final.mp4,Healthy,14,0.012591795633439118,20.0
video25_final.mp4,Healthy,15,0.010320973123457592,20.0
video25_final.mp4,Healthy,16,0.006257196998940247,20.0
video25_final.mp4,Healthy,17,0.008545025139275362,20.0
video25_final.mp4,Healthy,18,0.015283892889714271,20.0
video25_final.mp4,Healthy,19,0.003948708738167393,20.0
video25_final.mp4,Healthy,20,0.007810387745642404,20.0
video25_final.mp4,Healthy,21,0.013071118213117499,20.0
video25_final.mp4,Healthy,22,0.007230759777673358,20.0
video25_final.mp4,Healthy,23,0.012064302032477315,20.0
video25_final.mp4,Healthy,24,0.004035223214261948,20.0
video25_final.mp4,Healthy,25,0.005887282917445171,20.0
video25_final.mp4,Healthy,26,0.016744167715425758,20.0
video25_final.mp4,Healthy,27,0.006484949522951064,20.0
video25_final.mp4,Healthy,28,0.012053080848149902,20.0
video25_final.mp4,Healthy,29,0.02260656846454386,20.0
video25_final.mp4,Healthy,30,0.013071429260076697,20.0
video25_final.mp4,Healthy,31,0.01321344147909781,20.0
video25_final.mp4,Healthy,32,0.012758356715497557,20.0
video25_final.mp4,Healthy,33,0.014602984572810895,20.0
video25_final.mp4,Healthy,34,0.0128070634773256,20.0
video25_final.mp4,Healthy,35,0.009064553006817603,20.0
video25_final.mp4,Healthy,36,0.008584308390844307,20.0
video25_final.mp4,Healthy,37,0.00816576439033433,20.0
video25_final.mp4,Healthy,38,0.011356123492678703,20.0
video25_final.mp4,Healthy,39,0.006905435111683825,20.0
video25_final.mp4,Healthy,40,0.013147815737601076,20.0
video25_final.mp4,Healthy,41,0.009137754983013373,20.0
video25_final.mp4,Healthy,42,0.015394711316315987,20.0
video25_final.mp4,Healthy,43,0.00950415068017096,20.0
video25_final.mp4,Healthy,44,0.0064229459430910464,20.0
video25_final.mp4,Healthy,45,0.008676790804620946,20.0
video25_final.mp4,Healthy,46,0.007602932496857441,20.0
video25_final.mp4,Healthy,47,0.003277815217863239,20.0
video25_final.mp4,Healthy,48,0.010892079178083418,20.0
video25_final.mp4,Healthy,49,0.0025536336444582043,20.0
video25_final.mp4,Healthy,50,0.0038820646496221098,20.0
video25_final.mp4,Healthy,51,0.0068898770883692225,20.0
video25_final.mp4,Healthy,52,0.012629804685275622,20.0
video25_final.mp4,Healthy,53,0.0036103754056079048,20.0
video25_final.mp4,Healthy,54,0.002302020760843842,20.0
video25_final.mp4,Healthy,55,0.007712696007609332,20.0
video25_final.mp4,Healthy,56,0.02266182149892907,20.0
video25_final.mp4,Healthy,57,0.03337927838796302,20.0
video25_final.mp4,Healthy,58,0.0250608323050329,20.0
video25_final.mp4,Healthy,59,0.007544653188120131,20.0
video25_final.mp4,Healthy,60,0.031060518549951576,20.0
video25_final.mp4,Healthy,61,0.021572533709519302,20.0
video25_final.mp4,Healthy,62,0.016515818533838718,20.0
video25_final.mp4,Healthy,63,0.009490304751455665,20.0
video25_final.mp4,Healthy,64,0.012512642572901902,20.0
video25_final.mp4,Healthy,65,0.01208528118403492,20.0
video25_final.mp4,Healthy,66,0.004375668149407918,20.0
video25_final.mp4,Healthy,67,0.016600395914536693,20.0
video25_final.mp4,Healthy,68,0.01538158000193338,20.0
video25_final.mp4,Healthy,69,0.005723544791045367,20.0
video25_final.mp4,Healthy,70,0.006996167411092552,20.0
video25_final.mp4,Healthy,71,0.007427135254594791,20.0
video25_final.mp4,Healthy,72,0.007547621030807243,20.0
video25_final.mp4,Healthy,73,0.011084933484233145,20.0
video25_final.mp4,Healthy,74,0.01959352880398919,20.0
video25_final.mp4,Healthy,75,0.004448817334938531,20.0
video25_final.mp4,Healthy,76,0.023812506054399003,20.0
video25_final.mp4,Healthy,77,0.007454025106742447,20.0
video25_final.mp4,Healthy,78,0.009236515107759196,20.0
video25_final.mp4,Healthy,79,0.007155068642288607,20.0
video25_final.mp4,Healthy,80,0.009076564285567643,20.0
video25_final.mp4,Healthy,81,0.005474362527614506,20.0
video25_final.mp4,Healthy,82,0.0017177892352152572,20.0
video25_final.mp4,Healthy,83,0.008928502075466051,20.0
video25_final.mp4,Healthy,84,0.010672234397252168,20.0
video25_final.mp4,Healthy,85,0.004735076994574502,20.0
video25_final.mp4,Healthy,86,0.0054490858322245135,20.0
video25_final.mp4,Healthy,87,0.012187506865609819,20.0
video25_final.mp4,Healthy,88,0.018088165689329173,20.0
video25_final.mp4,Healthy,89,0.01088932574928712,20.0
video25_final.mp4,Healthy,90,0.005244125538798329,20.0
video25_final.mp4,Healthy,91,0.009799214640864109,20.0
video25_final.mp4,Healthy,92,0.015345111126903257,20.0
video25_final.mp4,Healthy,93,0.003952489653005344,20.0
video25_final.mp4,Healthy,94,0.008330519762243655,20.0
video25_final.mp4,Healthy,95,0.005849468462556415,20.0
video25_final.mp4,Healthy,96,0.005343849291140639,20.0
video25_final.mp4,Healthy,97,0.010367071141965301,20.0
video25_final.mp4,Healthy,98,0.005452454537094762,20.0
video25_final.mp4,Healthy,99,0.0032086163577941334,20.0
video25_final.mp4,Healthy,100,0.010151329218268423,20.0
video28_final.mp4,Healthy,1,0.0,20.0
video28_final.mp4,Healthy,2,0.014200559638357663,20.0
video28_final.mp4,Healthy,3,0.010741160010479039,20.0
video28_final.mp4,Healthy,4,0.013077946919210515,20.0
video28_final.mp4,Healthy,5,0.004989019412531933,20.0
video28_final.mp4,Healthy,6,0.007842292405250301,20.0
video28_final.mp4,Healthy,7,0.004217209189669354,20.0
video28_final.mp4,Healthy,8,0.02485640595928077,20.0
video28_final.mp4,Healthy,9,0.010477499239031213,20.0
video28_final.mp4,Healthy,10,0.01393261153884828,20.0
video28_final.mp4,Healthy,11,0.0074887283729823855,20.0
video28_final.mp4,Healthy,12,0.01638359169753796,20.0
video28_final.mp4,Healthy,13,0.01281312521785918,20.0
video28_final.mp4,Healthy,14,0.009527545303664332,20.0
video28_final.mp4,Healthy,15,0.00864013677687508,20.0
video28_final.mp4,Healthy,16,0.010522911852395959,20.0
video28_final.mp4,Healthy,17,0.01107024373141562,20.0
video28_final.mp4,Healthy,18,0.014513138111385071,20.0
video28_final.mp4,Healthy,19,0.012696988586817065,20.0
video28_final.mp4,Healthy,20,0.008056955472042803,20.0
video28_final.mp4,Healthy,21,0.005009981050073108,20.0
video28_final.mp4,Healthy,22,0.016169108413912833,20.0
video28_final.mp4,Healthy,23,0.005901889315667143,20.0
video28_final.mp4,Healthy,24,0.007461610044494978,20.0
video28_final.mp4,Healthy,25,0.00567898328275456,20.0
video28_final.mp4,Healthy,26,0.01218540752955819,20.0
video28_final.mp4,Healthy,27,0.00674804590524406,20.0
video28_final.mp4,Healthy,28,0.021299071592726548,20.0
video28_final.mp4,Healthy,29,0.013145123019501322,20.0
video28_final.mp4,Healthy,30,0.013261470951422924,20.0
video28_final.mp4,Healthy,31,0.01820646561124952,20.0
video28_final.mp4,Healthy,32,0.008847452969345377,20.0
video28_final.mp4,Healthy,33,0.008578700108686164,20.0
video28_final.mp4,Healthy,34,0.013601730036300889,20.0
video28_final.mp4,Healthy,35,0.01482696417773432,20.0
video28_final.mp4,Healthy,36,0.024752165729135554,20.0
video28_final.mp4,Healthy,37,0.015224452479878298,20.0
video28_final.mp4,Healthy,38,0.012680480134795771,20.0
video28_final.mp4,Healthy,39,0.011218254260237781,20.0
video28_final.mp4,Healthy,40,0.00570196592428703,20.0
video28_final.mp4,Healthy,41,0.006735560511717173,20.0
video28_final.mp4,Healthy,42,0.0066657452859946505,20.0
video28_final.mp4,Healthy,43,0.006701207072087557,20.0
video28_final.mp4,Healthy,44,0.013618304693514402,20.0
video28_final.mp4,Healthy,45,0.005854989493512762,20.0
video28_final.mp4,Healthy,46,0.009182432069344496,20.0
video28_final.mp4,Healthy,47,0.0060610485392061965,20.0
video28_final.mp4,Healthy,48,0.019436807829214465,20.0
video28_final.mp4,Healthy,49,0.006832983357123477,20.0
video28_final.mp4,Healthy,50,0.00949621629580891,20.0
video28_final.mp4,Healthy,51,0.005189682717528306,20.0
video28_final.mp4,Healthy,52,0.009006891167791107,20.0
video28_final.mp4,Healthy,53,0.010103357425497457,20.0
video28_final.mp4,Healthy,54,0.021405310747712913,20.0
video28_final.mp4,Healthy,55,0.008134903766177126,20.0
video28_final.mp4,Healthy,56,0.01952614370453321,20.0
video28_final.mp4,Healthy,57,0.012350512033984429,20.0
video28_final.mp4,Healthy,58,0.01158254531742571,20.0
video28_final.mp4,Healthy,59,0.011414581294964555,20.0
video28_final.mp4,Healthy,60,0.015307668919636513,20.0
video28_final.mp4,Healthy,61,0.0028917726095268733,20.0
video28_final.mp4,Healthy,62,0.008055716986668834,20.0
video28_final.mp4,Healthy,63,0.0032323770489824247,20.0
video28_final.mp4,Healthy,64,0.011686108154862013,20.0
video28_final.mp4,Healthy,65,0.013033322012082498,20.0
video28_final.mp4,Healthy,66,0.0190089601379732,20.0
video28_final.mp4,Healthy,67,0.01251067436105815,20.0
video28_final.mp4,Healthy,68,0.01830726360001631,20.0
video28_final.mp4,Healthy,69,0.005012956647497532,20.0
video28_final.mp4,Healthy,70,0.003369623556491224,20.0
video28_final.mp4,Healthy,71,0.010876118760935194,20.0
video28_final.mp4,Healthy,72,0.021944381298089594,20.0
video28_final.mp4,Healthy,73,0.011278260830619365,20.0
video28_final.mp4,Healthy,74,0.014035520809789268,20.0
video28_final.mp4,Healthy,75,0.020243021139845375,20.0
video28_final.mp4,Healthy,76,0.04449682973143092,20.0
video28_final.mp4,Healthy,77,0.02708762719090471,20.0
video28_final.mp4,Healthy,78,0.01144970401006825,20.0
video28_final.mp4,Healthy,79,0.006515461193629059,20.0
video28_final.mp4,Healthy,80,0.016844022130427818,20.0
video28_final.mp4,Healthy,81,0.012698963508718413,20.0
video28_final.mp4,Healthy,82,0.01764350191967724,20.0
video28_final.mp4,Healthy,83,0.00636162552591363,20.0
video28_final.mp4,Healthy,84,0.02393483441067896,20.0
video28_final.mp4,Healthy,85,0.01735638702992446,20.0
video28_final.mp4,Healthy,86,0.022401781550999873,20.0
video28_final.mp4,Healthy,87,0.01446471446434865,20.0
video28_final.mp4,Healthy,88,0.013720761287755168,20.0
video28_final.mp4,Healthy,89,0.01987447257736227,20.0
video28_final.mp4,Healthy,90,0.020690059574159893,20.0
video28_final.mp4,Healthy,91,0.004269277408376282,20.0
video28_final.mp4,Healthy,92,0.010943048826260755,20.0
